Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
94,2021/06/20 10:59:35,4410.0414,810.0006,1,2,0,0,0,0,1.500076,3.545893,5.319108987868,0.3371997,0.00001449946,1.168588,0.00004622714,,,,3.10775995254517,,,,,,,,,,,,,,,,,,35.23995,-0.07141113,35,0,34.94632,-0.1784778
95,2021/06/20 10:59:45,4420.0414,820.0006,1,2,0,0,0,0,1.500237,3.54729,5.32177570773,0.3413637,0.00001449946,1.183355,0.00004622714,,0.0000935161879169755,,,,,,,,,,,,,,,,,,,,35.47241,0.1062417,35,0,35.45152,0.1062894
96,2021/06/20 10:59:55,4430.0415,830.0007,1,2,0,0,0,0,1.50016,3.548443,5.32323225088,0.3455284,0.00001449946,1.198131,0.00004622714,,0.000181406197953038,,,,,,,,,,,,,,,,,,,,35.02684,-0.07333636,35,0,34.93597,-0.1170433
97,2021/06/20 11:00:05,4440.0417,840.0009,1,2,0,0,0,0,1.500099,3.550036,5.325405453564,0.349693,0.00001449946,1.212912,0.00004622714,,0.000114485497761052,,2.95883297920227,0.326389312744141,,,,,,,,,,,,,,,,,35.54905,0.1338398,35,0,35.3325,0.06396174
98,2021/06/20 11:00:15,4450.0411,850.0003,1,2,0,0,0,0,1.500343,3.551187,5.327998557141,0.3538576,0.00001449946,1.227699,0.00004622714,,0.000143629993544891,,,,,,,,,,,,,,,,,,,,35.1564,-0.01746893,35,0,35.14947,0.06115317
99,2021/06/20 11:00:25,4460.0409,860.0001,1,2,0,0,0,0,1.499855,3.552903,5.328839329065,0.3580216,0.00001449946,1.24249,0.00004622714,,0.000125039892736822,,,,,,,,,,,,,,,,,,,,35.53099,0.05856633,35,0,35.41925,0.1175761
100,2021/06/20 11:00:35,4470.0412,870.0004,1,2,0,0,0,0,1.500305,3.554343,5.332598574615,0.3621867,0.00001449946,1.257291,0.00004622714,,0.000173846099642105,,,,,,,,,,,,,,,,,,,,35.64323,0.1721835,35,0,35.49659,0.1263392
101,2021/06/20 11:00:45,4480.042,880.0012,1,2,0,0,0,0,1.499962,3.555568,5.333216888416,0.366352,0.00001449946,1.272099,0.00004622714,,0.000129083593492396,,2.90360593795776,,,,,,,,,,,,,,,,,,35.62104,0.04683018,35,0,35.42548,-0.03838778
102,2021/06/20 11:00:55,4490.0415,890.0007,1,2,0,0,0,0,1.500595,3.557285,5.338044084575,0.3705159,0.00001449946,1.286908,0.00004622714,,0.000166324403835461,,,,,,,,,,,,,,,,,,,,35.51556,0.1368725,35,0,35.20811,0.1041627
103,2021/06/20 11:01:05,4500.0415,900.0007,1,2,0,0,0,0,1.500214,3.558891,5.339098102674,0.37468,0.00001449946,1.301724,0.00004622714,,0.000100596196716651,,,,,,,,,,,,,,,,,,,,35.36758,-0.01853108,35,0,35.03207,-0.125581
104,2021/06/20 11:01:15,4510.0425,910.0017,1,2,0,0,0,0,1.500267,3.560273,5.341360092891,0.3788448,0.00001449946,1.316549,0.00004622714,,0.000173794105648994,,2.6927490234375,0.362422198057175,,,,,,,,,,,,,,,,,35.11898,-0.07044077,35,0,34.98616,0.02345324
105,2021/06/20 11:01:25,4520.0417,920.0009,1,2,0,0,0,0,1.500443,3.562012,5.344595971316,0.3830083,0.00001449946,1.331377,0.00004622714,,0.000133151494082995,,,,,,,,,,,,,,,,,,,,35.63805,0.06117105,35,0,35.57525,0.1420069
106,2021/06/20 11:01:35,4530.0417,930.0009,1,2,0,0,0,0,1.500137,3.563948,5.346410260876,0.3871722,0.00001449946,1.346213,0.00004622714,,0.000135352602228522,,,,,,,,,,,,,,,,,,,,35.15088,-0.1133001,35,0,35.19989,-0.03030419
107,2021/06/20 11:01:45,4540.0413,940.0005,1,2,0,0,0,0,1.500153,3.565125,5.348232964125,0.3913368,0.00001449946,1.361057,0.00004622714,,0.000124403595691547,,2.56333994865417,,,,,,,,,,,,,,,,,,35.08007,-0.07917404,35,0,35.0032,-0.0464201
108,2021/06/20 11:01:55,4550.0413,950.0005,1,2,0,0,0,0,1.500404,3.567209,5.352254652436,0.3955007,0.00001449946,1.375907,0.00004622714,,0.000154942201334052,,,,,,,,,,,,,,,,,,,,35.04994,-0.07288218,35,0,34.90312,-0.1187825
109,2021/06/20 11:02:05,4560.0421,960.0013,1,2,0,0,0,0,1.499924,3.568869,5.353032265956,0.3996654,0.00001449946,1.390766,0.00004622714,,0.000265328388195485,,,,,,,,,,,,,,,,,,,,35.13601,-0.1269591,35,0,35.08712,-0.08329749
110,2021/06/20 11:02:15,4570.0415,970.0007,1,2,0,0,0,0,1.499908,3.570613,5.355591003604,0.4038288,0.00001449946,1.405628,0.00004622714,,0.000110188797407318,,2.43027091026306,0.39267110824585,,,,,,,,,,,,,,,,,35.1166,-0.07194757,35,0,35.00478,0.004473925
111,2021/06/20 11:02:25,4580.0409,980.0001,1,2,0,0,0,0,1.499962,3.57225,5.3582392545,0.4079918,0.00001449946,1.420496,0.00004622714,,0.000148949606227688,,,,,,,,,,,,,,,,,,,,35.06359,-0.03366113,35,0,34.88179,-0.01232624
112,2021/06/20 11:02:35,4590.0417,990.0009,1,2,0,0,0,0,1.5,3.574138,5.361207,0.4121558,0.00001449946,1.435375,0.00004622714,,0.000195099200936966,,,,,,,,,,,,,,,,,,,,35.06697,-0.1421559,35,0,35.38108,0.087924
113,2021/06/20 11:02:45,4600.042,1000.0012,1,2,0,0,0,0,1.50016,3.575625,5.3640096,0.4163193,0.00001449946,1.450258,0.00004622714,,0.000132065295474604,,2.33757090568542,,,,,,,,,,,,,,,,,,35.21864,-0.008175373,35,0,35.45939,0.03768444
114,2021/06/20 11:02:55,4610.042,1010.0012,1,2,0,0,0,0,1.499947,3.577605,5.366217886935,0.420483,0.00001449946,1.465151,0.00004622714,,0.000129534106235951,,,,,,,,,,,,,,,,,,,,35.55388,0.02193809,35,0,35.28107,0.07104158
115,2021/06/20 11:03:05,4620.0412,1020.0004,1,2,0,0,0,0,1.500443,3.579233,5.370435100219,0.4246461,0.00001449946,1.480048,0.00004622714,,0.000135431997478008,,,,,,,,,,,,,,,,,,,,35.45178,-0.09129882,35,0,34.88087,-0.1284289
116,2021/06/20 11:03:15,4630.0414,1030.0006,1,2,0,0,0,0,1.500008,3.581365,5.37207615092,0.4288101,0.00001449946,1.494956,0.00004622714,,0.00013950229913462,,2.39149308204651,0.429323703050613,,,,,,,,,,,,,,,,,35.06213,-0.1001239,35,0,35.12536,-0.1001251
117,2021/06/20 11:03:25,4640.0414,1040.0006,1,2,0,0,0,0,1.500687,3.582807,5.376671888409,0.4329754,0.00001449946,1.509876,0.00004622714,,0.000150199703057297,,,,,,,,,,,,,,,,,,,,35.38338,0.0123322,35,0,35.43237,0.1040852
118,2021/06/20 11:03:35,4650.0424,1050.0016,1,2,0,0,0,0,1.499886,3.584859,5.376879826074,0.4371406,0.00001449946,1.524804,0.00004622714,,0.00022035589790903,,,,,,,,,,,,,,,,,,,,35.48762,0.1023722,35,0,35.44576,0.09804487
119,2021/06/20 11:03:45,4660.0424,1060.0016,1,2,0,0,0,0,1.499924,3.586264,5.379123443936,0.4413038,0.00001449946,1.539731,0.00004622714,,0.000173809399711899,,2.2731339931488,,,,,,,,,,,,,,,,,,35.5469,0.08147597,35,0,35.40023,0.1099074
120,2021/06/20 11:03:55,4670.041,1070.0002,1,2,0,0,0,0,1.499664,3.588205,5.38110186312,0.4454666,0.00001449946,1.554665,0.00004622714,,0.000162584503414109,,,,,,,,,,,,,,,,,,,,35.35306,0.06155968,35,0,35.13641,-0.04985332
121,2021/06/20 11:04:05,4680.041,1080.0002,1,2,0,0,0,0,1.500099,3.590119,5.385533921781,0.4496302,0.00001449946,1.569609,0.00004622714,,0.000192926803720184,,,0.423231512308121,,,,,,,,,,,,,,,,,35.06944,-0.09070873,35,0,35.02055,-0.05575776
122,2021/06/20 11:04:15,4690.0419,1090.0011,1,2,0,0,0,0,1.499908,3.591492,5.386907582736,0.4537936,0.00001449946,1.584559,0.00004622714,,0.000211368504096754,,2.41559505462646,,,,,,,,,,,,,,,,,,35.21415,-0.09324193,35,0,35.27013,-0.0714004
123,2021/06/20 11:04:25,4700.0414,1100.0006,1,2,0,0,0,0,1.499809,3.593569,5.389667128321,0.4579568,0.00001449946,1.599515,0.00004622714,,0.000144912002724595,,,,,,,,,,,,,,,,,,,,35.34179,-0.01394033,35,0,35.39077,0.08435726
124,2021/06/20 11:04:35,4710.0413,1110.0005,1,2,0,0,0,0,1.500191,3.595011,5.393203147101,0.4621215,0.00001449946,1.614484,0.00004622714,,0.000165392993949354,,2.37501192092896,,,,,,,,,,,,,,,,,,35.49248,0.08516788,35,0,35.4646,0.1092434
125,2021/06/20 11:04:45,4720.0421,1120.0013,1,2,0,0,0,0,1.500023,3.596749,5.395206225227,0.4662853,0.00001449946,1.629458,0.00004622714,,0.000187785393791273,,,,,,,,,,,,,,,,,,,,35.55626,0.05868077,35,0,35.43055,0.09801984
126,2021/06/20 11:04:55,4730.041,1130.0002,1,2,0,0,0,0,1.500313,3.598342,5.398639281046,0.4704491,0.00001449946,1.644438,0.00004622714,,0.000159069706569426,,,,,,,,,,,,,,,,,,,,35.49156,0.0886631,35,0,35.49162,0.1607764
127,2021/06/20 11:05:05,4740.0418,1140.001,1,2,0,0,0,0,1.500153,3.600127,5.400741319431,0.4746134,0.00001449946,1.659426,0.00004622714,,0.000198475900106132,,,0.407202303409576,,,,,,,,,,,,,,,,,35.47546,0.1093233,35,0,35.41263,0.09189606
128,2021/06/20 11:05:15,4750.041,1150.0002,1,2,0,0,0,0,1.500008,3.601556,5.402362812448,0.4787768,0.00001449946,1.674418,0.00004622714,,0.000109327302197926,,2.49282503128052,,,,,,,,,,,,,,,,,,35.34573,-0.04899621,35,0,35.37375,0.02525687
129,2021/06/20 11:05:25,4760.0419,1160.0011,1,2,0,0,0,0,1.499893,3.603386,5.404693437698,0.4829413,0.00001449946,1.689421,0.00004622714,,0.000271082186372951,,,,,,,,,,,,,,,,,,,,35.13508,-0.09953737,35,0,35.15613,-0.009977818
130,2021/06/20 11:05:35,4770.042,1170.0012,1,2,0,0,0,0,1.500404,3.604689,5.408489794356,0.4871054,0.00001449946,1.704429,0.00004622714,,0.000181962997885421,,,,,,,,,,,,,,,,,,,,35.06913,-0.0983727,35,0,34.81038,-0.07434726
131,2021/06/20 11:05:45,4780.0414,1180.0006,1,2,0,0,0,0,1.499962,3.6065,5.409612953,0.4912694,0.00001449946,1.719443,0.00004622714,,0.000131871696794406,,2.62572598457336,,,,,,,,,,,,,,,,,,35.49889,0.09850144,35,0,35.35919,0.1400566
132,2021/06/20 11:05:55,4790.0414,1190.0006,1,2,0,0,0,0,1.500099,3.6079,5.4122071821,0.4954325,0.00001449946,1.734461,0.00004622714,,0.000159396702656522,,,,,,,,,,,,,,,,,,,,35.05604,-0.1198721,35,0,35.07708,-0.04342198
133,2021/06/20 11:06:05,4800.0415,1200.0007,1,2,0,0,0,0,1.500099,3.609632,5.414805353568,0.4995974,0.00001449946,1.749491,0.00004622714,,0.000153125598444603,,,0.386189103126526,,,,,,,,,,,,,,,,,35.06393,-0.1191366,35,0,34.81217,-0.1213205
134,2021/06/20 11:06:15,4810.0416,1210.0008,1,2,0,0,0,0,1.500023,3.611281,5.417004559463,0.5037619,0.00001449946,1.764528,0.00004622714,,0.0001793121045921,,2.66231298446655,,,,,,,,,,,,,,,,,,35.48165,0.09722948,35,0,35.19516,0.0841701
135,2021/06/20 11:06:25,4820.0412,1220.0004,1,2,0,0,0,0,1.500313,3.612886,5.420459833318,0.507926,0.00001449946,1.779569,0.00004622714,,0.000135648806462996,,,,,,,,,,,,,,,,,,,,35.3695,0.02712011,35,0,35.38354,0.1101458
136,2021/06/20 11:06:35,4830.0421,1230.0013,1,2,0,0,0,0,1.500122,3.614489,5.422174467658,0.5120911,0.00001449946,1.79462,0.00004622714,,0.000187791301868856,,,,,,,,,,,,,,,,,,,,35.22734,-0.09326816,35,0,35.00364,-0.1216614
137,2021/06/20 11:06:45,4840.0411,1240.0003,1,2,0,0,0,0,1.499718,3.616168,5.423232240624,0.5162548,0.00001449946,1.809674,0.00004622714,,0.000176279500010423,,2.50871205329895,,,,,,,,,,,,,,,,,,35.39136,-0.02526402,35,0,35.46131,0.04680872
138,2021/06/20 11:06:55,4850.042,1250.0012,1,2,0,0,0,0,1.499908,3.618047,5.426737639676,0.5204193,0.00001449946,1.824737,0.00004622714,,0.000181205206899904,,,,,,,,,,,,,,,,,,,,34.95326,-0.1648045,35,0,34.84139,-0.1735783
139,2021/06/20 11:07:05,4860.0415,1260.0007,1,2,0,0,0,0,1.499947,3.61939,5.42889317233,0.5245835,0.00001449946,1.839806,0.00004622714,,0.000152064094436355,,,,,,,,,,,,,,,,,,,,35.451,-0.003800392,35,0,35.22041,-0.09341121
140,2021/06/20 11:07:15,4870.0425,1270.0017,1,2,0,0,0,0,1.500252,3.621151,5.432639030052,0.5287486,0.00001449946,1.854885,0.00004622714,,0.000155075205839239,,2.59674096107483,0.390150487422943,,,,,,,,,,,,,,,,,35.11016,-0.1241493,35,0,35.20811,-0.08264422
141,2021/06/20 11:07:25,4880.041,1280.0002,1,2,0,0,0,0,1.500099,3.622524,5.434144629876,0.5329123,0.00001449946,1.869965,0.00004622714,,0.000160403302288614,,,,,,,,,,,,,,,,,,,,35.49474,0.1465774,35,0,35.39697,0.1269317
142,2021/06/20 11:07:35,4890.0419,1290.0011,1,2,0,0,0,0,1.500725,3.624524,5.4394137799,0.5370762,0.00001449946,1.885053,0.00004622714,,0.000109322398202494,,,,,,,,,,,,,,,,,,,,35.05456,-0.1107526,35,0,34.81679,-0.0976336
143,2021/06/20 11:07:45,4900.0412,1300.0004,1,2,0,0,0,0,1.50042,3.625961,5.44046440362,0.54124,0.00001449946,1.900147,0.00004622714,,0.000139455398311839,,2.5514829158783,,,,,,,,,,,,,,,,,,35.49618,0.07464051,35,0,35.41938,0.13147
144,2021/06/20 11:07:55,4910.0413,1310.0005,1,2,0,0,0,0,1.499626,3.627639,5.440101763014,0.5454044,0.00001449946,1.91525,0.00004622714,,0.00013778280117549,,,,,,,,,,,,,,,,,,,,35.18166,-0.06792784,35,0,35.23765,0.03037214
145,2021/06/20 11:08:05,4920.0414,1320.0006,1,2,0,0,0,0,1.499947,3.628728,5.442899677416,0.5495677,0.00001449946,1.930356,0.00004622714,,0.000150696694618091,,,,,,,,,,,,,,,,,,,,35.02728,-0.1152015,35,0,34.84546,-0.0693357
146,2021/06/20 11:08:15,4930.0415,1330.0007,1,2,0,0,0,0,1.500313,3.630582,5.447009372166,0.553732,0.00001449946,1.945472,0.00004622714,,0.000120313197840005,,2.67397499084473,0.384955286979675,,,,,,,,,,,,,,,,,35.52752,0.0795722,35,0,35.38084,0.1211214
147,2021/06/20 11:08:25,4940.0409,1340.0001,1,2,0,0,0,0,1.500122,3.632097,5.448588615834,0.557896,0.00001449946,1.960593,0.00004622714,,0.00014831249427516,,,,,,,,,,,,,,,,,,,,35.00255,-0.1592255,35,0,35.0306,-0.09151816
148,2021/06/20 11:08:35,4950.0418,1350.001,1,2,0,0,0,0,1.49987,3.63345,5.4497026515,0.5620602,0.00001449946,1.975721,0.00004622714,,0.000135190493892878,,,,,,,,,,,,,,,,,,,,35.38991,-0.005216599,35,0,35.08938,-0.09920359
149,2021/06/20 11:08:45,4960.0409,1360.0001,1,2,0,0,0,0,1.50016,3.635002,5.45308460032,0.5662235,0.00001449946,1.990852,0.00004622714,,0.000119627198728267,,,,,,,,,,,,,,,,,,,,35.28415,-0.07672548,35,0,35.31916,-0.01557827
150,2021/06/20 11:08:55,4970.042,1370.0012,1,2,0,0,0,0,1.499985,3.636423,5.454579953655,0.5703879,0.00001449946,2.005992,0.00004622714,,0.000139516094350256,,2.8338360786438,,,,,,,,,,,,,,,,,,35.04396,-0.123955,35,0,34.82718,-0.1808012
151,2021/06/20 11:09:05,4980.0421,1380.0013,1,2,0,0,0,0,1.500023,3.638026,5.457122674598,0.5745513,0.00001449946,2.021135,0.00004622714,,0.000215393098187633,,,,,,,,,,,,,,,,,,,,35.40818,-0.03725886,35,0,35.12164,-0.1137531
152,2021/06/20 11:09:15,4990.0415,1390.0007,1,2,0,0,0,0,1.500084,3.63922,5.45913569448,0.5787154,0.00001449946,2.036286,0.00004622714,,0.000111766901682131,,,,,,,,,,,,,,,,,,,,35.265,-0.08175731,35,0,35.36292,-0.03370881
153,2021/06/20 11:09:25,5000.0415,1400.0007,1,2,0,0,0,0,1.499847,3.640637,5.460398482539,0.582879,0.00001449946,2.051441,0.00004622714,,0.000105054597952403,,2.9966869354248,0.342844188213348,,,,,,,,,,,,,,,,,35.43435,0.07544398,35,0,35.1618,-0.022856
154,2021/06/20 11:09:35,5010.0416,1410.0008,1,2,0,0,0,0,1.5,3.641645,5.4624675,0.5870432,0.00001449946,2.066603,0.00004622714,,0.000117759896966163,,,,,,,,,,,,,,,,,,,,35.06224,-0.09116888,35,0,34.98537,-0.03438234
155,2021/06/20 11:09:45,5020.0409,1420.0001,1,2,0,0,0,0,1.499886,3.643109,5.464248185574,0.5912063,0.00001449946,2.081767,0.00004622714,,0.000104407197795808,,,,,,,,,,,,,,,,,,,,35.4971,0.06883621,35,0,35.37138,0.1081896
156,2021/06/20 11:09:55,5030.0418,1430.001,1,2,0,0,0,0,1.500572,3.644236,5.468438502992,0.5953716,0.00001449946,2.096944,0.00004622714,,0.000123481499031186,,,,,,,,,,,,,,,,,,,,35.51231,0.1522481,35,0,35.28175,0.1107812
157,2021/06/20 11:10:05,5040.0411,1440.0003,1,2,0,0,0,0,1.500114,3.645689,5.468949108546,0.599535,0.00001449946,2.112119,0.00004622714,,0.000107776497316081,,3.38112807273865,,,,,,,,,,,,,,,,,,35.38078,0.01653075,35,0,35.1012,-0.059973
158,2021/06/20 11:10:15,5050.0414,1450.0006,1,2,0,0,0,0,1.499733,3.646682,5.469049335906,0.6036985,0.00001449946,2.1273,0.00004622714,,0.000133648398332298,,,,,,,,,,,,,,,,,,,,35.15281,0.02478004,35,0,34.90808,-0.04516244
159,2021/06/20 11:10:25,5060.0422,1460.0014,1,2,0,0,0,0,1.500114,3.647935,5.47231836459,0.6078628,0.00001449946,2.142488,0.00004622714,,0.000129249194287695,,,,,,,,,,,,,,,,,,,,35.03516,-0.1365006,35,0,34.92331,-0.178026
160,2021/06/20 11:10:35,5070.0415,1470.0007,1,2,0,0,0,0,1.499847,3.648916,5.472815715852,0.6120261,0.00001449946,2.157678,0.00004622714,,0.000120388896903023,,,,,,,,,,,,,,,,,,,,35.02422,-0.06608725,35,0,34.96833,-0.02022743
161,2021/06/20 11:10:45,5080.0415,1480.0007,1,2,0,0,0,0,1.499985,3.650297,5.475390745545,0.6161898,0.00001449946,2.172874,0.00004622714,,0.000149507206515409,,,0.293683707714081,,,,,,,,,,,,,,,,,35.13035,-0.08794427,35,0,35.17236,-0.09230733
162,2021/06/20 11:10:55,5090.0417,1490.0009,1,2,0,0,0,0,1.500076,3.651403,5.477382006628,0.6203534,0.00001449946,2.188075,0.00004622714,,0.0000875452387845144,,3.50039291381836,,,,,,,,,,,,,,,,,,35.18899,-0.08053899,35,0,35.26595,0.02212405
163,2021/06/20 11:11:05,5100.0419,1500.0011,1,2,0,0,0,0,1.500343,3.652615,5.480175346945,0.6245173,0.00001449946,2.203282,0.00004622714,,0.000111553898022976,,,,,,,,,,,,,,,,,,,,35.37772,0.06523371,35,0,35.44767,0.1133287
164,2021/06/20 11:11:15,5110.0412,1510.0004,1,2,0,0,0,0,1.500481,3.653823,5.482491988863,0.6286805,0.00001449946,2.218491,0.00004622714,,0.000104962397017516,,,,,,,,,,,,,,,,,,,,35.55276,0.0287354,35,0,35.46898,0.08772135
165,2021/06/20 11:11:25,5120.042,1520.0012,1,2,0,0,0,0,1.500404,3.654557,5.483311941028,0.6328441,0.00001449946,2.233705,0.00004622714,,0.000140202697366476,,,,,,,,,,,,,,,,,,,,35.49347,0.1485491,35,0,35.38872,0.1529515
166,2021/06/20 11:11:35,5130.0414,1530.0006,1,2,0,0,0,0,1.500839,3.656043,5.487131920077,0.6370092,0.00001449946,2.24893,0.00004622714,,0.000149060098920017,,3.66657209396362,,,,,,,,,,,,,,,,,,35.49652,0.07205248,35,0,35.44767,0.05460143
167,2021/06/20 11:11:45,5140.0414,1540.0006,1,2,0,0,0,0,1.499947,3.656816,5.485030188752,0.6411738,0.00001449946,2.264157,0.00004622714,,0.000103973201476038,,,,,,,,,,,,,,,,,,,,35.45189,0.006474257,35,0,35.424,0.06763697
168,2021/06/20 11:11:55,5150.0415,1550.0007,1,2,0,0,0,0,1.499908,3.658113,5.486832953604,0.6453383,0.00001449946,2.279389,0.00004622714,,0.0000858796629472636,,,,,,,,,,,,,,,,,,,,35.48289,0.1319468,35,0,35.46898,0.1887834
169,2021/06/20 11:12:05,5160.0408,1560,1,2,0,0,0,0,1.500076,3.6588,5.4884780688,0.6495026,0.00001449946,2.294624,0.00004622714,,0.000187290803296492,,,,,,,,,,,,,,,,,,,,35.49597,0.1036203,35,0,35.44014,0.08400798
170,2021/06/20 11:12:15,5170.041,1570.0002,1,2,0,0,0,0,1.500229,3.659868,5.490640109772,0.6536668,0.00001449946,2.309862,0.00004622714,,0.0000935221396503039,,,0.258432000875473,,,,,,,,,,,,,,,,,35.50385,0.04719853,35,0,35.40609,0.1018298
171,2021/06/20 11:12:25,5180.0411,1580.0003,1,2,0,0,0,0,1.500252,3.660829,5.492166028908,0.6578314,0.00001449946,2.325106,0.00004622714,,0.0000636889089946635,,4.22358894348145,,,,,,,,,,,,,,,,,,35.43791,0.08945107,35,0,35.47292,0.1681197
172,2021/06/20 11:12:35,5190.0419,1590.0011,1,2,0,0,0,0,1.499855,3.661776,5.49213304248,0.6619972,0.00001449946,2.340358,0.00004622714,,,,,,,,,,,,,,,,,,,,,,35.31372,0.06541133,35,0,35.41862,0.1003921
173,2021/06/20 11:12:45,5200.0419,1600.0011,1,2,0,0,0,0,1.500198,3.662462,5.494418167476,0.6661616,0.00001449946,2.355609,0.00004622714,,0.0000681201636325568,,,,,,,,,,,,,,,,,,,,35.05717,-0.08129835,35,0,35.05724,-0.116241
174,2021/06/20 11:12:55,5210.0415,1610.0007,1,2,0,0,0,0,1.500229,3.663554,5.496169953866,0.6703255,0.00001449946,2.370862,0.00004622714,,0.0000781590133556165,,,,,,,,,,,,,,,,,,,,35.1395,-0.04615545,35,0,34.95075,-0.1488447
175,2021/06/20 11:13:05,5220.0416,1620.0008,1,2,0,0,0,0,1.499985,3.664495,5.496687532575,0.6744893,0.00001449946,2.386118,0.00004622714,,0.0000954510833253153,,,,,,,,,,,,,,,,,,,,35.4879,0.03221273,35,0,35.29227,-0.04865289
176,2021/06/20 11:13:15,5230.0425,1630.0017,1,2,0,0,0,0,1.500023,3.665238,5.497941300474,0.6786541,0.00001449946,2.401382,0.00004622714,,0.0000456331799796317,,,,,,,,,,,,,,,,,,,,35.23557,-0.0824368,35,0,35.36145,-0.03438115
177,2021/06/20 11:13:25,5240.0417,1640.0009,1,2,0,0,0,0,1.500504,3.666197,5.501143263288,0.6828177,0.00001449946,2.416645,0.00004622714,,0.0000765395670896396,,4.52263021469116,,,,,,,,,,,,,,,,,,35.24347,-0.001510382,35,0,35.01279,-0.1063848
178,2021/06/20 11:13:35,5250.0419,1650.0011,1,2,0,0,0,0,1.500191,3.667015,5.501222899865,0.6869825,0.00001449946,2.431915,0.00004622714,,,,,,,,,,,,,,,,,,,,,,35.06327,-0.03645182,35,0,35.05635,0.05527616
179,2021/06/20 11:13:45,5260.0413,1660.0005,1,2,0,0,0,0,1.500214,3.667975,5.50274744665,0.6911471,0.00001449946,2.447189,0.00004622714,,0.0000862856322783045,,,,,,,,,,,,,,,,,,,,35.53981,0.05582213,35,0,35.47001,0.1148176
180,2021/06/20 11:13:55,5270.0413,1670.0005,1,2,0,0,0,0,1.500084,3.668648,5.503280166432,0.6953114,0.00001449946,2.462464,0.00004622714,,0.0000906120985746384,,,,,,,,,,,,,,,,,,,,35.3128,0.00398159,35,0,35.05418,-0.0921464
181,2021/06/20 11:14:05,5280.0423,1680.0015,1,2,0,0,0,0,1.500061,3.669516,5.504497840476,0.699476,0.00001449946,2.477745,0.00004622714,,0.0000465422890556511,,,,,,,,,,,,,,,,,,,,35.04013,-0.03645658,35,0,34.99124,0.04216313
182,2021/06/20 11:14:15,5290.0415,1690.0007,1,2,0,0,0,0,1.500175,3.670308,5.5061043039,0.7036403,0.00001449946,2.493027,0.00004622714,,0.000121453398605809,,,0.211832404136658,,,,,,,,,,,,,,,,,35.25688,-0.09087682,35,0,35.31287,-0.04720211
183,2021/06/20 11:14:25,5300.0417,1700.0009,1,2,0,0,0,0,1.500381,3.671285,5.508326259585,0.7078054,0.00001449946,2.508316,0.00004622714,,0.0000621095823589712,,5.05460596084595,,,,,,,,,,,,,,,,,,35.47478,0.09934425,35,0,35.27916,0.009790659
184,2021/06/20 11:14:35,5310.0409,1710.0001,1,2,0,0,0,0,1.500389,3.671974,5.509389397886,0.7119673,0.00001449946,2.523597,0.00004622714,,0.0000600990497332532,,,,,,,,,,,,,,,,,,,,35.04195,-0.06455779,35,0,34.94409,-0.02743483
185,2021/06/20 11:14:45,5320.041,1720.0002,1,2,0,0,0,0,1.499489,3.672916,5.507497139924,0.7161323,0.00001449946,2.538892,0.00004622714,,0.0000976502706180327,,,,,,,,,,,,,,,,,,,,35.18156,-0.1138592,35,0,35.23057,-0.08109927
186,2021/06/20 11:14:55,5330.0411,1730.0003,1,2,0,0,0,0,1.50016,3.673562,5.51093076992,0.7202961,0.00001449946,2.554186,0.00004622714,,0.0000558734900550917,,,,,,,,,,,,,,,,,,,,35.57173,0.1507103,35,0,35.48796,0.1835239
187,2021/06/20 11:15:05,5340.0411,1740.0003,1,2,0,0,0,0,1.500198,3.674465,5.51242504407,0.7244605,0.00001449946,2.569486,0.00004622714,,,,,,,,,,,,,,,,,,,,,,35.14595,-0.006622076,35,0,35.11805,0.06107926
188,2021/06/20 11:15:15,5350.0422,1750.0014,1,2,0,0,0,0,1.500252,3.675074,5.513537118648,0.728624,0.00001449946,2.584786,0.00004622714,,0.0000871614392963238,,,,,,,,,,,,,,,,,,,,35.28465,0.06291151,35,0,34.94908,-0.02667665
189,2021/06/20 11:15:25,5360.0422,1760.0014,1,2,0,0,0,0,1.49987,3.676014,5.51354311818,0.7327887,0.00001449946,2.600094,0.00004622714,,0.0000906482964637689,,5.16517782211304,,,,,,,,,,,,,,,,,,35.56529,0.1572692,35,0,35.39067,0.1485789
190,2021/06/20 11:15:35,5370.0423,1770.0015,1,2,0,0,0,0,1.500328,3.676663,5.516200445464,0.7369529,0.00001449946,2.615403,0.00004622714,,0.0000809979901532643,,,,,,,,,,,,,,,,,,,,35.43127,0.07966757,35,0,35.45928,0.1168454
